26.741264,22.626839,13.537119,10.835976,10.379327,7.873185,7.5952067,12.7703905,35.784065,65.51387,68.813805,22.743118,9.020301,7.296852,8.701027,14.614999,37.298862,55.053734,73.95168,31.019154,7.8261824,5.762352,7.9351788,15.47543,22.512516,24.069763,29.424355,23.118134,9.756161,5.605267,5.743833,11.00806,90.846405,50.72403,15.904078,12.836646,10.923997,8.107853,7.6450386,24.380554,105.445015,106.69415,88.96637,21.051363,3.1920013,2.4357681,4.1308403,24.615105,18.125362,54.98639,103.74005,70.603264,18.964027,7.869542,6.9084244,7.5067825,15.691727,23.538307,50.099808,56.81888,26.47771,11.61649,7.6905556,9.114548,93.779144,29.902233,14.30503,13.682655,9.607649,7.3795204,10.05133,43.120003,110.01525,29.960337,8.491524,4.448351,4.070177,12.194301,49.789215,103.63948,21.267712,9.441633,15.296484,23.600286,22.828636,33.40773,71.63455,57.87514,12.528652,9.407282,18.536453,34.707027,35.145992,27.219099,26.355839,19.247692,33.96659,15.147282,11.773572,11.540866,8.352671,6.247552,10.228978,25.30391,48.209908,12.166528,8.523195,10.152389,10.5996475,17.326742,54.253204,77.55362,32.539642,8.114256,5.8844986,7.1880302,9.207199,23.448063,72.26245,73.06139,16.88314,5.818016,5.507482,7.8632784,12.38798,19.018457,32.5505,31.33475
17.32285,8.488939,5.500825,3.6071725,6.195784,24.09774,45.94492,26.792984,17.008453,10.0199585,8.434097,6.2440996,11.699749,49.313236,87.847786,40.709618,48.96414,12.015404,7.4701595,7.407593,9.452002,22.982119,61.52733,70.80101,35.932064,14.512243,10.521798,11.963543,11.346244,6.639413,8.28717,21.780312,11.740997,6.21649,7.0759225,8.941427,17.364779,49.00191,64.284645,25.230412,14.004269,5.335373,7.2067394,7.656866,15.792779,69.75557,98.40616,38.663376,120.35918,18.157099,3.364128,1.9790306,2.84194,15.37059,50.732063,106.251434,94.83141,20.950447,10.685327,13.8104,15.4524975,9.985837,9.088266,43.926636,8.824322,23.482975,55.791645,36.883163,20.065662,17.731327,11.725395,6.460516,12.312641,46.105946,98.05818,45.554893,14.323674,14.133625,9.852793,5.4551773,118.29619,92.64537,59.370155,11.528941,2.5700188,2.288639,3.9280014,31.573172,98.85245,30.937212,7.333125,8.69592,12.2393,13.956821,13.336782,35.02104,12.981564,34.07291,55.561745,22.806152,5.5725307,3.1057425,4.7493052,5.8070745,13.301373,54.76261,101.007225,34.86701,6.90495,5.8736286,7.6039314,6.6307716,31.729,68.52973,76.396774,23.392836,9.999884,9.127562,8.337423,8.672229,34.330788,23.590395,10.5247755,6.8799877,8.959978,10.843502,10.215516,14.78266
79.46334,23.520779,4.3794894,3.0387049,4.001637,4.835189,6.4990215,21.043804,82.84769,45.932384,20.871853,14.350364,10.153817,4.8129005,4.3960915,18.355476,15.490559,17.703178,25.027477,44.701767,51.12011,15.2479,5.3004456,5.9403725,7.6590385,5.325159,7.7338657,24.932701,49.129425,21.782883,7.6774926,5.221099,110.92131,26.37207,6.526021,4.7151346,6.2066975,6.0354347,8.551269,42.044785,112.147095,42.522472,13.01391,10.19498,8.613751,6.368805,12.325411,48.552002,14.444698,12.089885,15.074022,40.957207,81.45161,55.916702,17.46669,8.274727,11.196266,7.020421,7.0704117,28.268948,83.93898,58.31627,14.782916,8.181112,80.89729,14.323067,6.5872297,5.531145,7.5889664,9.597879,23.626087,70.215775,72.695015,7.9609184,2.2496338,2.1513424,4.6537514,33.926975,116.344765,108.578094,7.906101,2.9765701,2.5343914,6.3444023,40.138775,110.76931,116.50664,31.48151,16.62798,8.748966,6.0274425,10.323503,47.35318,77.67297,40.216255,16.371464,14.100946,7.6388135,8.508336,7.1903768,8.854657,11.992665,20.157124,21.789185,12.3371105,9.097864,11.931927,9.331231,11.184592,27.500435,80.773315,40.25194,19.051373,13.128483,12.476559,7.4061813,8.3024435,35.908955,74.482574,28.10994,18.159628,11.035299,9.188028,5.7475147,9.400545,17.827934,20.512312,14.937304
19.904879,11.771112,9.343618,6.2856183,7.1387796,22.508827,38.811913,26.878616,13.507898,10.057665,11.525053,14.441639,27.106007,73.63395,73.19232,25.83527,28.154804,9.644539,7.8701954,12.779722,30.998035,61.18567,58.037796,34.02163,39.690468,18.946997,12.295504,10.35899,10.905588,10.806886,11.775418,21.803223,12.192005,6.8837624,10.616875,18.97098,25.135056,58.01197,70.18584,29.156649,8.654625,3.9825783,9.647358,20.103043,27.473831,95.84888,103.92678,28.003675,98.10632,26.476854,7.6871796,5.4249725,9.209572,39.665756,61.49427,68.964905,93.229996,39.239265,20.009401,15.680172,13.768091,8.928596,8.438544,36.45348,15.996231,22.861187,50.836426,57.625572,26.80148,17.343603,13.723637,12.381056,11.860985,19.674206,74.12349,97.51611,35.10913,16.962921,10.728186,6.5643044,105.11559,51.158222,39.17094,36.279236,9.658474,3.9786148,5.8361855,37.275185,100.49091,31.345985,12.444155,11.63538,13.79509,11.241556,11.864983,44.437157,21.482918,17.846416,24.913713,25.314194,11.877857,8.209733,11.501516,17.080826,16.647924,15.324545,45.100563,73.03358,36.29875,15.2682705,13.024673,15.464287,49.944572,29.625463,37.33568,50.376198,24.556995,8.893108,7.850254,20.350986,57.931786,17.697681,7.136989,7.2646675,8.465738,8.14484,11.034594,30.417614
58.92545,20.33034,7.7547297,6.6171384,6.1574955,5.7136436,9.037695,28.483236,46.227467,32.300957,44.86771,57.430553,26.59872,7.576483,5.492613,16.43898,13.460569,18.410242,53.081024,76.62091,34.14045,12.351725,8.364656,9.5353985,15.308205,18.132395,25.879734,25.931664,13.1213,8.09294,7.7552295,11.420708,102.94578,25.116587,7.433379,7.075058,8.375933,8.014799,10.757045,47.810944,108.39873,48.862793,38.217876,38.73231,11.694355,5.434662,7.3033867,42.41539,11.17408,22.31047,74.64911,96.96115,43.93893,27.540327,13.815327,6.2435455,11.867771,20.28783,42.45253,57.0354,40.986916,30.003632,14.925427,9.466774,95.78641,30.007534,12.025295,8.467112,8.860072,7.411374,9.929066,43.801754,101.33443,22.225819,5.2043266,3.9273434,7.767474,49.899117,76.94644,79.282104,8.683853,4.4500923,7.6617775,15.058348,31.218533,109.92642,107.06676,24.157608,15.36282,8.435669,8.423323,14.557821,31.236877,72.656006,59.849865,24.481161,33.867126,16.897614,8.668148,6.9748974,8.542995,10.472742,13.593555,23.586206,24.012875,10.00929,6.7225227,9.067955,20.545193,60.16613,67.850845,35.530987,13.802616,11.936808,10.933508,9.78562,17.127626,66.54402,65.07875,18.562979,20.332005,12.647048,8.497918,5.5340457,7.4337993,19.5083,23.4957,18.807222
22.640915,25.483614,19.52626,10.393514,6.9080157,3.9293022,5.0520935,8.383319,13.243454,50.05304,109.14801,30.757706,6.1235847,4.5416203,7.478031,6.5217247,7.601614,28.159393,115.71976,35.3367,2.6743565,3.7204962,9.108135,8.156099,11.971098,27.293488,70.76744,20.582636,1.5829897,1.7360492,5.834702,8.029685,111.80365,41.476715,11.348717,8.46729,8.698286,4.422451,4.1123238,28.071934,120.73161,95.444885,114.07266,24.242664,1.5114079,0.8098755,1.0764313,23.96214,6.6966705,31.706312,132.68292,66.05245,3.62784,1.4031181,1.6867504,2.2202415,6.514515,31.36177,117.857864,50.775135,4.2506523,1.4850903,1.7084303,2.4389877,115.27063,15.651742,5.951313,9.672854,10.248779,3.7085571,2.7946205,37.33042,135.68968,20.671751,4.981968,2.308237,1.8540821,1.1585388,3.251337,76.39071,24.82265,7.233963,20.39015,14.423691,8.778513,7.1003036,9.653372,17.422228,5.4149704,5.706455,23.990303,18.93193,9.418949,6.768238,6.6788864,5.892641,69.787994,14.805436,8.369707,8.852154,6.811759,1.8862658,1.5178595,20.300085,127.10658,19.790878,4.9434795,3.2142372,2.0133123,1.1420002,4.0499496,59.475903,30.180046,4.673025,2.9676456,4.515462,6.187108,6.9477253,10.7481365,21.339964,4.83844,2.4618835,2.7539554,4.512075,6.218361,5.9263935,6.494005,6.3501654
9.971806,9.59399,7.793786,2.4564676,2.6614895,28.82764,43.756615,10.748042,4.694763,8.001802,9.578796,4.694399,5.579256,57.365837,105.913574,14.666771,13.233803,5.4152374,6.1841393,6.9599037,9.719171,28.896933,97.76232,51.387978,19.035957,6.3876476,5.717229,8.279613,7.7773976,6.499448,12.141645,21.78791,6.773182,2.7031975,1.2392817,1.3685389,8.727911,104.17653,110.235306,14.7557535,4.0882225,1.0427399,0.95134735,1.4577045,6.3984776,108.571884,132.04327,22.69936,111.759674,6.1529903,0.94295883,0.9899368,1.3663158,20.62214,105.74928,117.97472,103.58478,13.636811,6.7359962,9.012636,8.36375,5.0363197,7.82315,55.09765,3.8209114,3.482748,4.4445705,6.231701,18.521795,52.093315,35.205093,6.6124344,14.556812,8.573097,8.204624,9.897507,14.118191,27.15982,21.924164,9.395344,132.01938,27.042858,3.5957928,2.2204742,1.6045227,2.157692,5.04665,48.435417,126.15486,18.452364,2.963005,4.4192495,7.7150497,8.574564,5.527996,34.432003,3.3415737,4.4565945,5.6345434,6.401982,9.532856,9.1081085,4.029384,3.3887377,14.690821,11.278509,10.642994,9.56184,8.5533495,5.23872,3.3890095,6.039093,118.35887,33.988148,5.615963,2.8253994,2.0868063,2.005619,2.9936028,22.500597,100.39766,17.896578,1.0535307,1.3377113,4.4670725,9.116781,6.9616585,22.177408
20.370754,26.184551,25.332972,24.634918,19.542183,8.474617,5.416279,8.388966,23.494759,65.15243,78.036255,47.539696,21.684853,7.170578,3.529211,5.537117,23.146156,64.342995,86.16659,52.730103,19.036564,5.096506,2.4992638,4.5028973,21.68437,31.74088,30.388046,26.660213,19.786144,8.557207,4.113329,5.920327,58.89935,32.437378,19.629238,17.15818,20.907084,22.061169,22.790878,35.35645,88.41291,77.71345,58.642517,27.408583,14.941645,11.662485,14.470148,41.97911,21.356697,44.74618,64.66322,58.76985,70.9026,47.9524,13.991159,9.424221,27.531754,23.757301,21.426638,31.812464,55.90452,38.911625,17.552996,15.308036,57.23669,12.619522,5.790642,9.469312,22.858599,32.43679,33.119087,48.792976,104.08066,18.494915,4.0091,3.739109,15.230173,36.288284,49.38008,97.975266,29.557116,8.506729,5.450714,14.269672,76.734695,97.69377,49.253532,33.76155,40.341663,17.430128,10.10301,15.668688,44.23657,45.02926,23.487196,27.094658,26.487125,9.483578,5.7141848,9.274395,17.687794,17.843704,12.599146,18.701029,69.36922,12.132483,4.31011,5.7701283,15.417624,30.90252,37.643494,65.50241,35.240856,10.941002,5.695839,11.197056,41.205948,60.243576,34.27501,33.14456,33.974293,12.893932,6.7178354,9.615934,19.200096,17.413431,11.310404,19.813633
13.863747,11.467371,8.262481,8.319988,15.238779,24.414783,18.276775,12.316858,14.303759,10.080187,8.2193775,7.2012606,13.868033,58.514927,76.13034,28.309097,24.027695,7.5694275,6.647114,7.4091263,10.220849,32.452065,79.64461,58.45667,29.60194,10.417053,8.03073,9.031277,9.642025,7.475072,13.775133,28.641003,12.177006,8.152415,7.679089,22.042068,67.3076,68.42886,25.301949,10.890503,6.163933,3.0429916,4.797159,17.296318,58.871655,106.73201,92.3624,22.269323,98.154144,16.548065,3.8705215,2.3474274,3.981823,29.084055,81.78494,100.93061,97.73247,20.214178,7.195448,8.566296,10.03861,7.678979,12.916285,57.730095,12.976295,8.519976,19.054916,60.317284,71.758224,29.794542,10.19566,9.682205,6.983486,23.786348,84.13204,96.4313,63.508865,25.683113,6.5966454,3.4305878,98.109024,90.89583,75.55051,24.3909,4.415991,3.030304,4.809067,24.212166,100.62745,42.98414,11.526951,7.8261766,9.367306,8.38633,9.49802,32.038116,15.228126,12.445853,19.743233,27.227741,17.289228,8.65741,8.001544,10.781294,15.449305,30.204817,79.15257,57.248848,16.373377,7.2842245,7.376625,9.547239,23.775131,58.340714,78.793755,32.08464,11.303434,7.454302,6.5762577,7.8170214,31.39185,27.192844,14.91017,8.842848,8.926017,8.898676,7.818513,12.4237
4.192627,3.045989,3.0695477,4.8107195,5.7683306,5.94781,6.3171654,5.618412,27.863235,5.5083046,3.3694954,4.371663,6.3356953,6.7832413,10.957129,21.283169,126.2328,15.326518,4.1813183,2.7467117,1.7183971,1.5953865,5.365532,67.4025,74.696884,12.642178,9.159243,11.830305,7.7730846,1.8930168,1.3857574,26.20789,3.9871826,6.4317837,22.88956,17.768383,9.0845,6.9208164,7.263159,5.1087494,20.974613,9.13419,19.468193,12.194091,8.247313,8.924154,10.041306,14.911901,134.65062,24.168556,4.67395,1.6663971,1.2788277,1.6992321,3.9933643,68.00755,121.349754,16.294083,5.9453125,10.934767,10.840853,3.8660965,3.906763,40.489925,5.8813896,26.803116,122.863754,58.092216,4.1166706,1.5494461,1.5800686,2.1298294,5.010273,33.483017,134.59465,60.106895,3.2382755,1.6877174,1.6124,1.6727448,113.812454,103.54283,115.73003,17.736008,1.3126469,0.9155693,1.3441505,16.934036,110.38442,44.07656,9.422078,6.6825047,8.6461525,6.0852146,8.037329,27.708158,11.857683,23.813622,75.90119,23.023235,1.4221897,2.0961962,7.489868,9.486495,6.456419,25.550728,120.35148,35.99894,3.6798096,6.1599874,13.072975,8.2794,9.76906,46.09407,107.07942,28.325333,8.559812,8.980141,12.237547,5.232662,20.578552,22.199722,16.793919,8.152883,7.076411,6.860875,8.179424,9.156311
